ano,id_municipio,id_municipio_nome,sigla_uf,sigla_uf_nome,populacao_atendida_agua,populacao_urbana_residente_esgoto,extensao_rede_esgoto,volume_agua_tratada_eta,volume_agua_tratada_importado,quantidade_empregado,despesa_agua_importada,despesa_fiscal_nao_computada,despesa_divida_variacao,investimento_agua_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,natureza_juridica
1999,1302702,ManicorÃ©,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1998,1303106,Nova Olinda do Norte,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1301159,Careiro da VÃ¡rzea,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2001,1301704,HumaitÃ¡,AM,Amazonas,,,,,,,,,,,,,Autarquia | Administração pública direta
2000,1304062,Tabatinga,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1996,1400209,CaracaraÃ­,RR,Roraima,6000,,,,,7,,,,7287.35,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
1998,1400282,Iracema,RR,Roraima,,,,,,,,,,,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
1996,1400506,SÃ£o JoÃ£o da Baliza,RR,Roraima,3000,,,359.52,,7,,,,5571.72,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1400605,SÃ£o Luiz,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2000,1400704,UiramutÃ£,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2000,1200450,Senador Guiomard,AC,Acre,1947,,,0.0,,11,,,,429091.0,,,Autarquia | Administração pública direta
2001,1300102,Anori,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
2000,1301704,HumaitÃ¡,AM,Amazonas,,,,,,,,,,,,,Autarquia | Administração pública direta
1999,1302207,JuruÃ¡,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1998,1302801,MaraÃ£,AM,Amazonas,,,,,,,,,,,,,0
1998,1303205,Novo AirÃ£o,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
2002,1400233,Caroebe,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1200179,Capixaba,AC,Acre,327,,,0.0,,5,,,,0.0,,,Autarquia | Administração pública direta
2001,1302306,JutaÃ­,AM,Amazonas,,,,,,,,,,,,,0
1999,1303304,Novo AripuanÃ£,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1998,1304104,TapauÃ¡,AM,Amazonas,,,,,,,,,,,,,Administração pública direta
1997,1400308,MucajaÃ­,RR,Roraima,6401,,,919.8,,10,,,,88202.08,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2002,1400175,CantÃ¡,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2002,1400282,Iracema,RR,Roraima,,,,,,,,,,,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2002,1400456,Pacaraima,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2002,1400704,UiramutÃ£,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1998,1200138,Bujari,AC,Acre,370,1257,,,,6,,,,,,,Autarquia | Administração pública direta
1995,1200401,Rio Branco,AC,Acre,,182387,,,,,,,,,,,Autarquia | Administração pública direta
1999,1300607,Benjamin Constant,AM,Amazonas,11595,,,235.0,,6,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1998,1301704,HumaitÃ¡,AM,Amazonas,,,,,,,,,,,,,Autarquia | Administração pública direta
1999,1301803,Ipixuna,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1999,1400027,Amajari,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2003,1200054,Assis Brasil,AC,Acre,,,,,,,,,,49679.3,0.0,171013.09,Autarquia | Administração pública direta
1997,1302504,Manacapuru,AM,Amazonas,33480,,,511.0,,15,,,,,,,Autarquia | Administração pública direta
2000,1303007,NhamundÃ¡,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2000,1400233,Caroebe,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1998,1400456,Pacaraima,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1200401,Rio Branco,AC,Acre,,228339,,,,,,,,,,,Autarquia | Administração pública direta
2000,1400175,CantÃ¡,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2002,1400472,RorainÃ³polis,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2000,1200500,Sena Madureira,AC,Acre,8693,,,945.33,,9,,,,0.0,,,Autarquia | Administração pública direta
2000,1300086,AnamÃ£,AM,Amazonas,,,,,,,,,,,,,Administração pública direta
2001,1301308,CodajÃ¡s,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2000,1303601,Santa Isabel do Rio Negro,AM,Amazonas,,,,,,,,,,,,,Administração pública direta
1998,1200336,MÃ¢ncio Lima,AC,Acre,186,4922,,,,3,,,,,,,Autarquia | Administração pública direta | Administração pública direta
1998,1300607,Benjamin Constant,AM,Amazonas,11445,15067,,231.5,,6,,,,35600.0,,,Sociedade de economia mista com administração pública | Administração pública direta
1996,1400308,MucajaÃ­,RR,Roraima,6000,,,493.84,,11,,,,63952.52,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
1998,1300300,Autazes,AM,Amazonas,5770,11214,,95.7,,5,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1300631,Beruri,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1998,1301407,EirunepÃ©,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2001,1301803,Ipixuna,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1999,1303502,Pauini,AM,Amazonas,,,,,,,,,,,,,0
1999,1400282,Iracema,RR,Roraima,,,,,,,,,,,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2001,1400704,UiramutÃ£,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1998,1200179,Capixaba,AC,Acre,645,1119,,,,3,,,,,,,Autarquia | Administração pública direta
1998,1302009,Itapiranga,AM,Amazonas,4170,4820,,122.3,,6,,,,,,,Administração pública direta | Administração pública direta
1996,1302504,Manacapuru,AM,Amazonas,36394,,,365.0,,13,,,,,,,Autarquia | Administração pública direta
1999,1400050,Alto Alegre,RR,Roraima,4373,,,90.0,,6,,,,22417.03,,,Sociedade de economia mista com administração pública | Administração pública direta
1996,1400159,Bonfim,RR,Roraima,1000,,,,,2,,,,,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
1999,1400472,RorainÃ³polis,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2002,1400027,Amajari,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1200203,Cruzeiro do Sul,AC,Acre,16784,,,1270.0,,30,,,,0.0,,,Autarquia | Administração pública direta
2000,1300839,Caapiranga,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
2000,1301308,CodajÃ¡s,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2000,1302009,Itapiranga,AM,Amazonas,5195,,,156.0,,5,,,,,,,Administração pública direta | Administração pública direta
2000,1302207,JuruÃ¡,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1998,1302405,LÃ¡brea,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1999,1304104,TapauÃ¡,AM,Amazonas,,,,,,,,,,,,,Administração pública direta
2000,1400308,MucajaÃ­,RR,Roraima,7311,,,450.0,,11,,,,0.0,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2009,1304302,UrucarÃ¡,AM,Amazonas,15780,,,0.0,0.0,9,0.0,,,0.0,0.0,0.0,Autarquia | Administração pública direta
2000,1200104,BrasilÃ©ia,AC,Acre,3136,,,545.57,,10,,,,0.0,,,Autarquia | Administração pública direta
1998,1200708,Xapuri,AC,Acre,5543,6664,,526.0,,8,,,,,,,Autarquia | Administração pública direta
2000,1300631,Beruri,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1999,1300839,Caapiranga,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1998,1302306,JutaÃ­,AM,Amazonas,,,,,,,,,,,,,0
2001,1304401,Urucurituba,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
2001,1400472,RorainÃ³polis,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2000,1200344,Manoel Urbano,AC,Acre,1380,,,0.0,,3,,,,336669.0,,,Autarquia | Administração pública direta
2000,1300607,Benjamin Constant,AM,Amazonas,11875,,,273.0,,6,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1300904,Canutama,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1998,1303502,Pauini,AM,Amazonas,,,,,,,,,,,,,0
1999,1303569,Rio Preto da Eva,AM,Amazonas,,,,,,,,,,,,,Autarquia | Administração pública direta
1999,1300060,AmaturÃ¡,AM,Amazonas,6000,3284,,0.0,0.0,4,0.0,,,0.0,0.0,0.0,Administração pública direta
1999,1300201,Atalaia do Norte,AM,Amazonas,2685,,,61.0,,3,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2000,1300300,Autazes,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1996,1300607,Benjamin Constant,AM,Amazonas,11897,,,255.5,,5,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1998,1301803,Ipixuna,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1998,1302702,ManicorÃ©,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1999,1200104,BrasilÃ©ia,AC,Acre,3192,,,515.0,,10,,,,0.0,,,Autarquia | Administração pública direta
2000,1200609,TarauacÃ¡,AC,Acre,5322,,,894.34,,8,,,,450589.37,,,Autarquia | Administração pública direta
1999,1303205,Novo AirÃ£o,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
2001,1400175,CantÃ¡,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1200013,AcrelÃ¢ndia,AC,Acre,2155,,,0.0,,4,,,,0.0,,,Autarquia | Administração pública direta
1998,1200104,BrasilÃ©ia,AC,Acre,5530,7281,,1096.0,,15,,,,,,,Autarquia | Administração pública direta
2000,1200336,MÃ¢ncio Lima,AC,Acre,219,,,0.0,,2,,,,498389.0,,,Autarquia | Administração pública direta | Administração pública direta
1998,1200344,Manoel Urbano,AC,Acre,1156,2824,,,,4,,,,,,,Autarquia | Administração pública direta
2000,1300706,Boca do Acre,AM,Amazonas,10650,,,235.0,,7,,,,,,,Administração pública direta | Administração pública direta
1998,1304401,Urucurituba,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
2001,1400027,Amajari,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1998,1400704,UiramutÃ£,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1200252,EpitaciolÃ¢ndia,AC,Acre,3531,,,449.0,,7,,,,0.0,,,Autarquia | Administração pública direta
2000,1300102,Anori,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
2001,1300300,Autazes,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1998,1300706,Boca do Acre,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1999,1300805,Borba,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
2000,1302801,MaraÃ£,AM,Amazonas,2780,,,44.0,,2,,,,,,,0
1998,1303569,Rio Preto da Eva,AM,Amazonas,,,,,,,,,,,,,Autarquia | Administração pública direta
2000,1303700,Santo AntÃ´nio do IÃ§Ã¡,AM,Amazonas,,,,,,,,,,,,,Administração pública direta
1999,1303700,Santo AntÃ´nio do IÃ§Ã¡,AM,Amazonas,,,,,,,,,,,,,Administração pública direta
1999,1304203,TefÃ©,AM,Amazonas,32735,,,642.0,,13,,,,,,,Autarquia | Administração pública direta
2001,1304104,TapauÃ¡,AM,Amazonas,,,,,,,,,,,,,Administração pública direta
1998,1400472,RorainÃ³polis,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2002,1200351,Marechal Thaumaturgo,AC,Acre,1643,,,,,,,0.0,0.0,427029.28,0.0,427029.28,Autarquia | Administração pública direta
1998,1200500,Sena Madureira,AC,Acre,5986,12044,,586.0,,10,,,,,,,Autarquia | Administração pública direta
1998,1400175,CantÃ¡,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2001,1400233,Caroebe,RR,Roraima,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2010,1200013,AcrelÃ¢ndia,AC,Acre,3855,,,492.0,0.0,16,0.0,0.0,0.0,213635.65,420521.7,0.0,Autarquia | Administração pública direta
1999,1301506,Envira,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1998,1301852,Iranduba,AM,Amazonas,7515,9617,,151.9,,6,,,,,,,Autarquia | Administração pública direta
1999,1302009,Itapiranga,AM,Amazonas,4980,,,128.0,,5,,,,,,,Administração pública direta | Administração pública direta
2001,1302207,JuruÃ¡,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1303908,SÃ£o Paulo de OlivenÃ§a,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2001,1300680,Boa Vista do Ramos,AM,Amazonas,7700,,,,,3,0.0,0.0,,0.0,0.0,0.0,Autarquia | Administração pública direta
2001,1303304,Novo AripuanÃ£,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
2003,1200328,JordÃ£o,AC,Acre,,,,,,,,,,,,,Autarquia | Administração pública direta
2001,1303700,Santo AntÃ´nio do IÃ§Ã¡,AM,Amazonas,,,,,,,,,,,,,Administração pública direta
1998,1301001,Carauari,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública
1998,1302504,Manacapuru,AM,Amazonas,33895,42531,,581.6,,17,,,,,,,Autarquia | Administração pública direta
2000,1400050,Alto Alegre,RR,Roraima,6462,,,90.0,,4,,,,42778.34,,,Sociedade de economia mista com administração pública | Administração pública direta
1996,1300201,Atalaia do Norte,AM,Amazonas,2547,,,36.5,,2,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1302801,MaraÃ£,AM,Amazonas,,,,,,,,,,,,,0
2000,1303569,Rio Preto da Eva,AM,Amazonas,4270,,,121.0,,0,,,,,,,Autarquia | Administração pública direta
1996,1303809,SÃ£o Gabriel da Cachoeira,AM,Amazonas,4989,,,109.5,,3,,,,,,,Administração pública direta | Administração pública direta
1997,1400050,Alto Alegre,RR,Roraima,4068,,,744.6,,6,,,,0.0,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1400209,CaracaraÃ­,RR,Roraima,6072,,,0.0,,8,,,,0.0,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
1999,1400308,MucajaÃ­,RR,Roraima,6835,,,450.0,,9,,,,0.0,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
1997,1300607,Benjamin Constant,AM,Amazonas,11120,,,255.5,,6,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1301704,HumaitÃ¡,AM,Amazonas,,,,,,,,,,,,,Autarquia | Administração pública direta
2001,1304062,Tabatinga,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1999,1400159,Bonfim,RR,Roraima,1690,,,0.0,,5,,,,0.0,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
1998,1200807,Porto Acre,AC,Acre,1069,828,,,,3,,,,,,,Autarquia | Administração pública direta
2000,1301209,Coari,AM,Amazonas,20325,,,562.0,,13,,,,,,,Administração pública direta | Administração pública direta
1998,1301951,Itamarati,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
2001,1302553,Manaquiri,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública | Administração pública direta
1997,1400159,Bonfim,RR,Roraima,1532,,,0.0,,3,,,,0.0,,,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
1999,1200450,Senador Guiomard,AC,Acre,1799,,,0.0,,11,,,,0.0,,,Autarquia | Administração pública direta
2000,1200708,Xapuri,AC,Acre,6170,,,607.35,,8,,,,109951.01,,,Autarquia | Administração pública direta
1999,1300102,Anori,AM,Amazonas,,,,,,,,,,,,,Administração pública direta | Administração pública direta
1999,1300680,Boa Vista do Ramos,AM,Amazonas,,3975,,,,3,0.0,,,,,,Autarquia | Administração pública direta
2000,1301001,Carauari,AM,Amazonas,,,,,,,,,,,,,Sociedade de economia mista com administração pública
